Signal Type: Mean Signal AUC (0.3-3 kHz)
Validation Loss,Adjusted ROC AUC,Model Size (b),binary_type,dropout,kernel_height_0,kernel_height_1,kernel_width_0,kernel_width_1,n_conv_layers,n_dense_layers,n_dense_units_0,n_dense_units_1,n_dense_units_2,n_dense_units_3,n_filters_0,n_filters_1,q_activation_bits,q_activation_ints,shortcut,stride_height_0,stride_height_1,stride_width_0,stride_width_1,use_bias_conv
5.238278388977051,0.17972438263727797,51306,bwn,0.3722970397149932,3,,2,,1,1,7,,,,7,,7,2,False,2,,2,,True
6.6882452964782715,0.19536744490548782,50040,ban,0.4179036539256223,2,,4,,1,1,3,,,,3,,22,20,True,1,,3,,False
5.267139911651611,0.09638741145172812,50040,ban,0.4179036539256223,2,,4,,1,1,3,,,,3,,22,20,True,1,,3,,False
5.930820465087891,0.1644657365756626,50040,ban,0.4179036539256223,2,,4,,1,1,3,,,,3,,22,20,True,1,,3,,False
5.329164981842041,0.10327963157019698,50040,ban,0.4179036539256223,2,,4,,1,1,3,,,,3,,22,20,True,1,,3,,False
5.745919227600098,0.10556474232365853,50040,ban,0.4179036539256223,2,,4,,1,1,3,,,,3,,22,20,True,1,,3,,False
5.77170991897583,0.11083049191759685,50040,ban,0.4179036539256223,2,,4,,1,1,3,,,,3,,22,20,True,1,,3,,False
5.925571918487549,0.14578447455692733,50040,ban,0.4179036539256223,2,,4,,1,1,3,,,,3,,22,20,True,1,,3,,False
3.5980312824249268,0.31839810813849495,57600,bwn,0.34350462664725,,,,,0,3,7,7,6,,,,4,2,True,,,,,True
3.5763375759124756,0.30598423023768007,57600,bwn,0.34350462664725,,,,,0,3,7,7,6,,,,4,2,True,,,,,True
3.4104413986206055,0.31698657789483675,67264,bwn,0.022069603545290806,,,,,0,4,7,7,7,4,,,26,2,False,,,,,True
3.3343474864959717,0.10584107359141663,53440,bwn,0.00469813483842757,,,,,0,4,7,7,5,4,,,18,12,True,,,,,False
3.319322109222412,0.10508708101110921,53440,bwn,0.00469813483842757,,,,,0,4,7,7,5,4,,,18,12,True,,,,,False
3.344412326812744,0.11425602046198917,53440,bwn,0.00469813483842757,,,,,0,4,7,7,5,4,,,18,12,True,,,,,False
6.251025676727295,0.34743323150352695,52488,bwn,0.009356204507216637,1,,4,,1,3,7,7,7,,2,,21,17,False,1,,3,,True
3.511387348175049,0.1703405680227603,50176,bwn,0.14637308498342677,,,,,0,2,7,7,,,,,17,7,False,,,,,True
3.397061824798584,0.16774739614235518,50176,bwn,0.021549264172508464,,,,,0,2,7,7,,,,,12,2,True,,,,,False
3.36072039604187,0.16130310556823946,50176,bwn,0.021549264172508464,,,,,0,2,7,7,,,,,12,2,True,,,,,False
3.5298445224761963,0.17563247941899662,50176,bwn,0.021549264172508464,,,,,0,2,7,7,,,,,12,2,True,,,,,False
9.878504753112793,0.6776459150375528,65584,ban,0.24265291963375113,,,,,0,2,3,2,,,,,13,13,True,,,,,True
3.0421998500823975,0.07714219213329161,59536,bwn,0.11507677712143799,2,,2,,1,2,6,5,,,4,,8,3,True,1,,1,,True
3.097294330596924,0.10440398250985723,59536,bwn,0.11507677712143799,2,,2,,1,2,6,5,,,4,,8,3,True,1,,1,,True
8.324353218078613,0.4564051367859614,56310,bwn,0.417175439860131,1,2,2,3,2,1,6,,,,3,8,12,2,False,1,2,1,1,True
5.036174297332764,0.3082328756365839,56310,bwn,0.417175439860131,1,2,2,3,2,1,6,,,,3,8,12,2,False,1,2,1,1,True
3.271824836730957,0.14443261643269367,88863,bnn,0.21413159127085762,3,,3,,1,1,6,,,,7,,14,1,True,1,,1,,True
34.78413009643555,0.5969723922229502,50176,bnn,0.15545914817818812,,,,,0,2,7,7,,,,,28,15,True,,,,,False
24.935718536376953,0.5480774904176602,50176,bnn,0.15545914817818812,,,,,0,2,7,7,,,,,28,15,True,,,,,False
10.019488334655762,0.518917081743663,50176,bnn,0.15545914817818812,,,,,0,2,7,7,,,,,28,15,True,,,,,False
57.69150924682617,0.665538808869495,50176,bnn,0.15545914817818812,,,,,0,2,7,7,,,,,28,15,True,,,,,False
15.447994232177734,0.605064309714942,53120,bnn,0.18099997599072376,,,,,0,3,7,7,5,,,,25,7,True,,,,,False
3.984269380569458,0.5517530584433042,62220,bwn,0.010317040155454038,2,,3,,1,2,7,6,,,2,,2,1,False,1,,1,,False
3.6121511459350586,0.3340717719003362,73088,bwn,0.09797266721401648,,,,,0,2,8,5,,,,,9,1,True,,,,,False
3.3145081996917725,0.28885336077436147,73088,bwn,0.09797266721401648,,,,,0,2,8,5,,,,,9,1,True,,,,,False
6.398100852966309,0.5965884407430612,65048,bnn,0.011700602325586174,,,,,0,2,8,1,,,,,28,9,True,,,,,False

Signal Type: VBHF to 2C AUC (0.3-3 kHz)
Validation Loss,Adjusted ROC AUC,Model Size (b),binary_type,dropout,kernel_height_0,kernel_height_1,kernel_width_0,kernel_width_1,n_conv_layers,n_dense_layers,n_dense_units_0,n_dense_units_1,n_dense_units_2,n_dense_units_3,n_filters_0,n_filters_1,q_activation_bits,q_activation_ints,shortcut,stride_height_0,stride_height_1,stride_width_0,stride_width_1,use_bias_conv
3.161987066268921,0.41283880138711565,66080,bnn,0.0,2,,2,,1,1,7,,,,8,,10,6,False,2,,2,,False
3.2135989665985107,0.4203127302856507,66080,bnn,0.0,2,,2,,1,1,7,,,,8,,10,6,False,2,,2,,False
3.5465469360351562,0.4112519259973708,50176,bwn,0.291015124588944,,,,,0,2,7,7,,,,,21,11,False,,,,,True
3.1484196186065674,0.40796142114524403,58016,bnn,0.04248877760291653,2,,2,,1,1,5,,,,8,,19,1,False,1,,1,,True
3.145591974258423,0.3843712417461234,58016,bnn,0.04248877760291653,2,,2,,1,1,5,,,,8,,19,1,False,1,,1,,True
3.650846004486084,0.6396680529788089,58016,bnn,0.04248877760291653,2,,2,,1,1,5,,,,8,,19,1,False,1,,1,,True
3.246549129486084,0.4650870430962779,58016,bnn,0.04248877760291653,2,,2,,1,1,5,,,,8,,19,1,False,1,,1,,True
3.742802143096924,0.73246827406749,58016,bnn,0.04248877760291653,2,,2,,1,1,5,,,,8,,19,1,False,1,,1,,True
3.3664016723632812,0.5848323715509762,58016,bnn,0.04248877760291653,2,,2,,1,1,5,,,,8,,19,1,False,1,,1,,True
3.640312671661377,0.4125659510215246,50176,bwn,0.4289821922985478,,,,,0,2,7,7,,,,,30,18,True,,,,,False
3.717991352081299,0.4126563499963877,50176,bwn,0.4289821922985478,,,,,0,2,7,7,,,,,30,18,True,,,,,False
3.8190903663635254,0.4154685960152661,50176,bwn,0.4289821922985478,,,,,0,2,7,7,,,,,30,18,True,,,,,False
3.514910936355591,0.5954109141388446,73088,bwn,0.154501890446194,,,,,0,2,8,5,,,,,30,1,True,,,,,False
3.179802894592285,0.4540942785935023,66114,bwn,0.04188129106581551,1,,1,,1,1,7,,,,2,,9,1,False,1,,1,,True
2.9683921337127686,0.43102788792737223,66114,bwn,0.04188129106581551,1,,1,,1,1,7,,,,2,,9,1,False,1,,1,,True
2.9968016147613525,0.43573177399216784,66114,bwn,0.04188129106581551,1,,1,,1,1,7,,,,2,,9,1,False,1,,1,,True
3.3423447608947754,0.47483213812028807,66114,bwn,0.04188129106581551,1,,1,,1,1,7,,,,2,,9,1,False,1,,1,,True
3.09625244140625,0.4422366306112168,66114,bwn,0.04188129106581551,1,,1,,1,1,7,,,,2,,9,1,False,1,,1,,True
5.5677642822265625,0.6209997413901973,53392,bwn,0.1290075877775218,4,,3,,1,4,8,2,2,1,8,,7,4,False,3,,3,,True
4.483756065368652,0.46954017791284813,51306,bwn,0.3722970397149932,3,,2,,1,1,7,,,,7,,7,2,False,2,,2,,True
5.238278388977051,0.48174092882311403,51306,bwn,0.3722970397149932,3,,2,,1,1,7,,,,7,,7,2,False,2,,2,,True
4.181621074676514,0.4676656482335221,51306,bwn,0.3722970397149932,3,,2,,1,1,7,,,,7,,7,2,False,2,,2,,True
4.590572357177734,0.47602172526178976,51306,bwn,0.3722970397149932,3,,2,,1,1,7,,,,7,,7,2,False,2,,2,,True
3.9951140880584717,0.4311030461370033,51306,bwn,0.3722970397149932,3,,2,,1,1,7,,,,7,,7,2,False,2,,2,,True
6.6882452964782715,0.45438956717149354,50040,ban,0.4179036539256223,2,,4,,1,1,3,,,,3,,22,20,True,1,,3,,False
5.267139911651611,0.3289905169841751,50040,ban,0.4179036539256223,2,,4,,1,1,3,,,,3,,22,20,True,1,,3,,False
5.930820465087891,0.4175309986444522,50040,ban,0.4179036539256223,2,,4,,1,1,3,,,,3,,22,20,True,1,,3,,False
5.329164981842041,0.3308973351174707,50040,ban,0.4179036539256223,2,,4,,1,1,3,,,,3,,22,20,True,1,,3,,False
5.745919227600098,0.34274631563341745,50040,ban,0.4179036539256223,2,,4,,1,1,3,,,,3,,22,20,True,1,,3,,False
