cota cotb p flp ylocal zglobal pt t hit_pdg
1.69475 -0.66218 0.00059 1 -4.42500 -54.87500 0.00034 0.25653 13
-1.83206 -0.13770 0.00035 1 -4.40000 -54.97500 0.00017 0.25722 13
0.69027 0.89509 0.00043 1 -5.07500 -55.22500 0.00038 0.26119 13
0.28195 -0.93635 0.00060 1 3.00000 28.65000 0.00059 0.67502 -13
-1.25588 0.42767 0.00046 1 3.10000 28.62500 0.00030 0.67576 -13
1.92625 0.67632 0.00045 1 2.92500 -13.12500 0.00024 0.88139 -13
0.48044 -2.95708 0.00017 1 2.85000 -13.15000 0.00017 0.88216 -13
2.99945 -2.14245 0.00029 1 -7.65000 -6.05000 0.00018 0.36760 -13
0.03178 -1.10015 0.00030 1 -1.22500 -12.75000 0.00030 0.25969 13
0.49775 0.81846 0.00014 1 -1.75000 -13.07500 0.00013 0.26534 13
0.42961 -0.31395 0.00088 1 -0.42500 49.37500 0.00081 0.36480 13
-0.29821 0.77034 0.00086 1 -1.77500 50.07500 0.00084 0.37164 13
1.14871 -0.71228 0.00073 1 -0.72500 49.70000 0.00053 0.38512 13
-1.49102 0.52689 0.00063 1 -1.50000 50.50000 0.00038 0.39000 13
-0.48076 -0.25774 0.00015 1 1.40000 -55.52500 0.00014 2.03196 -13
-0.48935 0.34357 0.00022 1 2.17500 11.50000 0.00020 0.32820 13
-1.41830 3.74680 0.00030 1 -0.12500 -38.42500 0.00028 0.27927 -13
-0.81821 0.89848 0.00050 1 -8.30000 32.30000 0.00043 0.27790 13
-0.27644 0.08242 0.00051 1 3.15000 37.27500 0.00049 0.54748 -13
0.09129 -0.58170 0.00045 1 2.17500 37.70000 0.00045 0.55565 -13
0.25693 0.44136 0.00015 1 1.60000 -50.47500 0.00014 0.27243 13
1.18992 -0.33182 0.00034 1 -8.10000 50.52500 0.00023 0.27470 -13
0.04780 -0.51773 0.00064 1 2.75000 -30.05000 0.00064 0.28186 13
-0.84825 -1.45155 0.00024 1 -2.42500 -64.90000 0.00022 0.26738 13
7.16289 3.00560 0.00042 1 -4.12500 23.75000 0.00017 0.26974 -13
0.08892 -5.15045 0.00086 1 -1.60000 63.62500 0.00086 0.26910 13
-0.41963 1.44532 0.00055 1 -1.52500 64.37500 0.00054 0.28201 13
0.97746 0.00173 0.00052 1 -5.07500 30.60000 0.00037 0.46921 13
2.58230 -4.80551 0.00016 1 -4.55000 -35.55000 0.00014 2.46709 13
0.09834 0.24461 0.00055 1 3.80000 64.90000 0.00055 1.57613 13
-2.97664 -2.45087 0.00017 1 3.80000 64.87500 0.00011 1.60983 13
-0.95785 0.11536 0.00060 1 -1.25000 -39.15000 0.00044 1.46765 -13
-6.39713 -1.21249 0.00057 1 -1.52500 -40.47500 0.00014 1.47303 -13
1.07390 0.20655 0.00047 1 -2.15000 -41.62500 0.00032 1.48000 -13
-0.27023 -0.71487 0.00013 1 -5.97500 50.55000 0.00013 0.27060 -13
5.70053 -9.34600 0.00012 1 -6.22500 50.52500 0.00011 0.27700 -13
0.38228 0.13632 0.00090 1 2.55000 61.07500 0.00084 0.26317 -13
-0.26104 0.25786 0.00073 1 4.02500 60.22500 0.00071 0.27492 -13
0.24594 -0.18975 0.00070 1 2.80000 59.62500 0.00069 0.28526 -13
0.98888 0.32450 0.00030 1 -4.60000 -59.62500 0.00022 0.67624 13
-0.19697 0.67027 0.00077 1 3.32500 62.52500 0.00076 0.25887 -13
0.94329 -2.54378 0.00014 1 -5.95000 41.90000 0.00013 0.32395 -13
-0.03039 -3.96106 0.00018 1 -4.57500 -54.47500 0.00018 0.26976 13
0.04253 -0.38229 0.00079 1 -3.17500 -25.97500 0.00079 0.42140 -13
-0.68609 0.24974 0.00080 1 -4.65000 -25.15000 0.00067 0.43027 -13
0.78500 0.25881 0.00022 1 -3.50000 -30.80000 0.00018 0.70797 -13
5.86431 -8.52046 0.00059 1 -3.42500 -51.65000 0.00049 0.28040 13
0.72685 -1.05972 0.00064 1 -3.90000 -57.62500 0.00057 0.31148 13
-0.85628 0.88159 0.00021 1 -3.62500 -52.82500 0.00018 0.33764 13
-0.35037 0.24656 0.00075 1 2.92500 -63.42500 0.00071 0.26289 13
0.51128 -0.69450 0.00068 1 1.55000 -63.17500 0.00062 0.27477 13
-1.10334 0.04807 0.00028 1 2.45000 -63.32500 0.00019 0.28107 13
-0.21207 -0.18014 0.00089 1 -1.00000 -55.15000 0.00087 0.26319 -13
1.35787 0.50924 0.00075 1 0.52500 -54.55000 0.00048 0.27243 -13
-1.07351 0.15990 0.00052 1 -0.32500 -51.07500 0.00036 0.29868 -13
-0.93811 -1.45759 0.00115 1 -3.37500 -60.92500 0.00102 17.40484 -13
0.74626 2.16161 0.00108 1 -4.47500 -61.57500 0.00103 17.40969 -13
0.51683 -0.85274 0.00092 1 -3.40000 -61.02500 0.00086 17.42823 -13
-0.47839 1.14518 0.00089 1 -4.65000 -60.45000 0.00085 17.43414 -13
0.16569 -1.34937 0.00061 1 -6.27500 -49.07500 0.00061 0.26280 13
0.68588 -0.19320 0.00013 1 -6.25000 64.25000 0.00011 0.28460 -13
0.39120 0.43182 0.00028 1 -0.32500 55.35000 0.00026 0.30897 -13
-5.89730 9.37830 0.00010 1 -0.80000 50.12500 0.00008 0.37094 -13
-0.22416 -0.17808 0.00046 1 -4.30000 -57.87500 0.00045 0.26100 -13
-0.20015 -0.41672 0.00022 1 3.95000 -50.62500 0.00021 1.88736 -13
0.30913 -0.78159 0.00045 1 -0.80000 -32.40000 0.00044 0.25920 13
-0.35725 -0.05916 0.00060 1 -7.72500 -62.07500 0.00056 0.26304 -13
-2.93731 -0.92535 0.00038 1 -1.87500 -34.90000 0.00016 0.28990 -13
0.44041 -2.16904 0.00019 1 -4.27500 5.30000 0.00019 0.30954 13
-0.37359 0.82561 0.00008 1 0.35000 -49.02500 0.00007 0.33683 13
-0.18693 -0.08543 0.00065 1 -7.75000 64.72500 0.00064 0.28227 13
-0.02948 -0.28858 0.00054 1 -7.80000 64.45000 0.00054 0.29828 13
0.48642 -0.34661 0.00014 1 4.05000 -63.80000 0.00013 0.27528 -13
0.51321 -0.25320 0.00075 1 1.00000 -62.07500 0.00067 0.36037 13
-0.17713 0.56670 0.00080 1 -0.47500 -62.07500 0.00079 0.36782 13
-0.72568 0.49695 0.00053 1 0.02500 -61.70000 0.00044 0.37173 13
0.40922 -0.60785 0.00050 1 -0.55000 -64.55000 0.00048 0.39769 13
1.23350 1.76042 0.00052 1 2.62500 54.57500 0.00044 0.45331 -13
-1.02018 -0.85291 0.00041 1 2.17500 58.07500 0.00032 0.48026 -13
-0.86413 -0.67019 0.00025 1 2.97500 64.10000 0.00020 0.26600 -13
2.83757 -4.68444 0.00069 1 -4.97500 -26.02500 0.00059 0.26496 13
3.53028 3.86656 0.00038 1 -5.30000 -25.92500 0.00029 0.26703 13
0.76305 -0.75821 0.00019 1 -1.62500 -44.17500 0.00016 2.77383 13
-0.07062 -1.47023 0.00050 1 2.40000 30.07500 0.00050 0.36441 -13
0.57099 -6.54290 0.00041 1 2.32500 30.07500 0.00041 0.36504 -13
-0.89968 -1.37421 0.00089 1 -2.07500 -9.17500 0.00079 0.48911 13
0.48928 0.69290 0.00075 1 -2.72500 -10.97500 0.00070 0.50687 13
5.18972 2.41492 0.00043 1 -2.87500 -11.25000 0.00019 0.50837 13
3.55306 -3.20828 0.00082 1 0.70000 -45.57500 0.00056 0.61082 -13
1.16553 1.38570 0.00050 1 0.02500 -64.22500 0.00041 0.70306 -13
-0.54966 0.52135 0.00035 1 -0.37500 -64.57500 0.00031 0.70848 -13
1.32453 -0.34421 0.00012 1 -7.15000 9.05000 0.00007 0.37631 13
0.22617 -0.02400 0.00053 1 -0.80000 -61.50000 0.00051 0.25694 -13
0.34723 0.28785 0.00018 1 2.15000 -42.70000 0.00017 0.25652 -13
0.86338 0.71173 0.00009 1 -7.40000 35.57500 0.00007 0.35594 13
0.61492 -4.60192 0.00040 1 -3.45000 36.35000 0.00039 0.57841 13
-0.14834 1.07070 0.00019 1 -7.82500 40.02500 0.00019 0.25681 -13
2.56605 -0.88853 0.00017 1 1.95000 25.47500 0.00008 0.77895 -13
0.47832 -0.71726 0.00013 1 4.32500 -25.77500 0.00012 0.30086 13
0.09738 -0.79522 0.00041 1 4.40000 -64.90000 0.00041 0.28410 13
-0.60856 1.04944 0.00034 1 3.97500 -64.52500 0.00031 0.28751 13
-0.33422 -1.01177 0.00060 1 2.32500 -57.90000 0.00059 0.26487 13
2.05430 6.03603 0.00051 1 -7.30000 -49.50000 0.00049 0.26156 -13
0.02113 -0.74888 0.00047 1 -7.82500 -51.77500 0.00047 0.37432 -13
0.29143 -0.02569 0.00095 1 -1.70000 63.27500 0.00092 0.26484 13
-0.50368 -0.02426 0.00093 1 -3.37500 64.30000 0.00083 0.27640 13
-0.54538 0.61821 0.00007 1 -5.92500 -31.47500 0.00006 0.30846 -13
-1.37878 -1.36313 0.00027 1 -6.35000 -49.65000 0.00021 0.87429 13
-0.23745 0.28524 0.00012 1 4.12500 45.77500 0.00012 0.25811 -13
-1.79023 -2.97497 0.00083 1 2.30000 -64.20000 0.00072 0.52203 -13
0.72054 -1.01381 0.00046 1 -2.67500 12.92500 0.00041 0.58209 -13
-0.75844 0.65104 0.00038 1 -3.02500 13.30000 0.00032 0.58477 -13
0.93013 0.33838 0.00071 1 0.15000 39.55000 0.00053 0.25830 13
-0.96297 4.90068 0.00013 1 -4.05000 -34.27500 0.00013 0.34770 -13
-0.23977 -0.23745 0.00017 1 -7.77500 -5.50000 0.00016 0.36720 -13
-0.29799 0.25754 0.00079 1 -7.70000 59.65000 0.00076 0.26637 13
0.41684 2.16252 0.00066 1 -7.62500 58.32500 0.00065 0.28480 13
0.30755 -0.64698 0.00035 1 -8.10000 56.80000 0.00034 0.36152 13
0.12477 -0.28625 0.00006 1 -1.72500 -0.97500 0.00006 0.43704 13
4.04474 -0.76235 0.00100 1 -1.17500 -61.30000 0.00030 0.28969 13
4.34367 -4.27129 0.00030 1 -1.02500 -61.45000 0.00021 0.29058 13
0.16482 0.65584 0.00053 1 0.42500 -61.67500 0.00053 0.29871 13
-0.23034 -0.25274 0.00057 1 -0.65000 -61.37500 0.00055 0.30678 13
0.22474 0.04774 0.00032 1 -0.57500 -61.35000 0.00031 0.30744 13
0.40380 0.86243 0.00023 1 -1.25000 -61.57500 0.00022 0.31155 13
0.50852 -0.30039 0.00053 1 -3.60000 38.60000 0.00048 0.31818 -13
-0.91619 2.03682 0.00026 1 -4.60000 39.47500 0.00024 0.32572 -13
0.26433 0.43000 0.00097 1 3.22500 -55.12500 0.00095 0.66540 13
0.67022 -0.42021 0.00064 1 -7.65000 -53.72500 0.00054 0.67697 13
-0.30440 0.55219 0.00058 1 -8.50000 -53.20000 0.00056 0.68178 13
0.61562 0.06399 0.00038 1 -7.57500 -53.12500 0.00032 0.69149 13
-0.13380 -0.97235 0.00053 1 -2.57500 -53.10000 0.00052 0.33332 -13
-0.78572 0.71139 0.00058 1 -3.35000 -52.60000 0.00049 0.33771 -13
1.78784 -3.33276 0.00012 1 -3.82500 -52.42500 0.00010 0.34057 -13
0.10742 -1.10086 0.00049 1 -3.80000 -21.95000 0.00049 0.54127 13
0.27724 0.56214 0.00039 1 -3.65000 -21.85000 0.00038 0.54231 13
-0.94697 0.96589 0.00011 1 -4.42500 -21.75000 0.00009 0.54893 13
-0.22765 0.37403 0.00015 1 -5.15000 -21.37500 0.00015 0.55510 13
-0.36237 1.08045 0.00051 1 2.55000 -6.72500 0.00050 0.30538 -13
0.68626 -0.75869 0.00025 1 1.95000 -7.82500 0.00022 0.31599 -13
-1.67480 -1.95775 0.00068 1 -6.42500 42.65000 0.00054 0.28378 13
0.62226 5.19425 0.00026 1 3.15000 38.02500 0.00026 0.37381 -13
-0.20206 -1.84504 0.00006 1 -2.62500 -36.30000 0.00006 0.40012 13
-1.08884 -0.93972 0.00008 1 4.00000 13.47500 0.00006 0.41120 13
-0.76684 0.63785 0.00042 1 -7.20000 -48.72500 0.00036 0.31462 13
0.47393 -0.85227 0.00086 1 2.75000 -43.10000 0.00081 0.34623 13
-0.46639 0.75613 0.00086 1 1.40000 -42.95000 0.00081 0.35238 13
0.04636 0.56155 0.00042 1 1.60000 -42.62500 0.00042 0.35547 13
2.64343 2.65708 0.00017 1 1.07500 -42.17500 0.00012 0.36527 13
-0.94372 -0.06703 0.00021 1 0.40000 -41.85000 0.00015 0.37134 13
-1.08480 -4.15402 0.00017 1 0.12500 -38.15000 0.00016 0.46384 13
-1.18532 0.45710 0.00081 1 -5.82500 -13.60000 0.00055 0.58610 -13
-0.04903 0.35920 0.00056 1 1.90000 51.32500 0.00056 0.26374 13
-0.22761 -0.29436 0.00056 1 1.00000 52.15000 0.00055 0.27419 13
-0.09006 -0.04708 0.00007 1 -2.25000 57.82500 0.00007 0.39902 -13
6.24390 5.24589 0.00024 1 -3.55000 57.40000 0.00015 0.25745 -13
0.14632 -0.17386 0.00013 1 -4.00000 55.10000 0.00013 0.29960 -13
2.01979 -4.47021 0.00019 1 -2.45000 49.25000 0.00018 0.34932 -13
3.80057 -1.07597 0.00058 1 -8.30000 -1.42500 0.00021 0.79759 -13
-1.38019 -0.44068 0.00056 1 -8.27500 -1.30000 0.00035 0.79821 -13
-0.14787 -0.57238 0.00063 1 -3.50000 42.40000 0.00063 0.33441 -13
-0.00995 0.25325 0.00060 1 -4.57500 42.45000 0.00060 0.34058 -13
0.32926 -1.32062 0.00010 1 -4.82500 12.00000 0.00010 0.78875 -13
-0.22460 0.18411 0.00043 1 -5.25000 63.87500 0.00042 0.49808 13
0.33605 0.04534 0.00020 1 -5.95000 63.55000 0.00019 0.50471 13
-0.13727 0.45160 0.00015 1 -1.72500 -64.97500 0.00015 2.29467 -13
-0.08129 0.33134 0.00032 1 -2.02500 -64.17500 0.00032 0.39425 -13
0.53164 -1.31488 0.00014 1 -2.47500 -64.45000 0.00013 0.40181 -13
1.91409 -2.32211 0.00021 1 -0.95000 16.95000 0.00017 0.38465 13
0.63602 0.22802 0.00032 1 -3.35000 -56.97500 0.00027 0.62425 13
2.91605 6.54871 0.00058 1 -3.47500 -55.32500 0.00053 0.49498 -13
1.98786 -2.93200 0.00022 1 4.27500 64.70000 0.00019 0.39885 -13
-0.00581 -1.62183 0.00020 1 2.97500 -31.85000 0.00020 0.29948 -13
-2.71072 -0.89950 0.00072 1 -1.72500 58.50000 0.00032 0.31799 -13
0.57809 0.53009 0.00040 1 -1.65000 58.75000 0.00036 0.31938 -13
-0.29985 -0.27276 0.00018 1 -2.27500 59.12500 0.00017 0.32718 -13
0.05812 0.02467 0.00114 1 2.07500 -64.25000 0.00113 0.25755 13
-0.74624 1.42604 0.00041 1 0.62500 -63.10000 0.00037 0.27502 13
-0.55787 0.93361 0.00083 1 0.02500 -62.32500 0.00077 0.29169 13
-0.84191 -0.75782 0.00012 1 -0.57500 52.90000 0.00010 0.33780 13
-1.38412 0.56699 0.00027 1 -0.52500 -52.90000 0.00017 0.33828 -13
1.23254 -0.32907 0.00027 1 2.87500 49.52500 0.00018 0.28493 13
-0.22570 0.54119 0.00007 1 -2.32500 31.17500 0.00007 0.29876 -13
-2.12886 -0.31426 0.00067 1 -4.25000 -64.00000 0.00030 0.41104 13
-0.49179 -0.12411 0.00009 1 -3.05000 27.80000 0.00008 0.32267 13
0.13653 -0.19295 0.00060 1 1.55000 -6.90000 0.00059 0.28511 -13
0.02029 0.55713 0.00059 1 0.52500 -6.85000 0.00059 0.29075 -13
-0.06175 0.52740 0.00067 1 1.25000 63.45000 0.00067 1.86912 13
-0.01438 -0.37440 0.00065 1 0.07500 63.45000 0.00065 1.87907 13
-0.70732 0.03885 0.00096 1 -5.50000 -47.20000 0.00078 0.29897 13
0.38694 0.25135 0.00097 1 -7.10000 -48.35000 0.00091 0.30838 13
-0.38758 -0.72592 0.00090 1 -7.20000 -48.45000 0.00086 0.30908 13
0.19885 -0.87723 0.00086 1 3.42500 -49.37500 0.00085 0.32070 13
-4.57174 6.02486 0.00045 1 -7.92500 -48.37500 0.00036 0.33562 13
-5.89824 -0.70155 0.00102 1 1.02500 59.57500 0.00021 0.25849 13
-0.35892 1.21691 0.00081 1 2.50000 64.92500 0.00079 0.29048 13
-2.42906 -6.33914 0.00061 1 1.75000 64.87500 0.00057 0.32475 13
0.18857 0.31231 0.00091 1 1.05000 -48.82500 0.00089 0.25944 -13
-0.50887 0.10876 0.00072 1 -0.47500 -46.47500 0.00065 0.27715 -13
1.24876 2.37350 0.00013 1 -0.40000 -44.57500 0.00012 0.29067 -13
1.04399 -7.82710 0.00066 1 1.32500 9.30000 0.00065 0.34443 13
-1.17285 -2.88540 0.00050 1 1.30000 2.17500 0.00047 0.66963 13
-0.42505 0.22290 0.00084 1 4.32500 54.77500 0.00078 0.26186 -13
0.02124 0.06582 0.00047 1 3.87500 54.37500 0.00047 0.27028 -13
-0.17611 -0.61927 0.00008 1 3.52500 -51.55000 0.00008 0.39029 -13
0.91669 0.45270 0.00050 1 -5.37500 -60.57500 0.00039 0.26772 -13
0.60415 5.73603 0.00016 1 1.80000 49.42500 0.00016 0.28046 -13
-0.26323 -2.47087 0.00018 1 -6.15000 -64.77500 0.00018 0.34660 -13
0.59562 -0.73355 0.00018 1 -5.45000 64.65000 0.00016 0.31227 13
0.20062 -0.45249 0.00009 1 -4.15000 11.60000 0.00009 0.41854 13
0.31593 -0.92152 0.00006 1 2.95000 -27.85000 0.00006 0.31875 13
0.91563 -0.86610 0.00047 1 -1.87500 -60.87500 0.00039 0.28458 -13
1.52786 -0.52252 0.00018 1 -2.05000 -61.15000 0.00010 0.28983 -13
-0.16727 -0.00432 0.00009 1 2.00000 11.85000 0.00008 0.47234 13
-0.06959 -0.78287 0.00104 1 3.40000 -50.80000 0.00104 0.26028 -13
-1.56293 0.14107 0.00086 1 3.40000 -51.00000 0.00046 0.26185 -13
1.40558 -0.91056 0.00079 1 2.37500 -53.25000 0.00055 0.27422 -13
-0.00019 0.01667 0.00080 1 -5.65000 62.87500 0.00080 0.26330 13
0.09710 0.13277 0.00079 1 -7.12500 62.60000 0.00078 0.27219 13
0.18484 -0.27848 0.00050 1 -6.42500 61.52500 0.00049 0.27873 13
-0.49720 0.75274 0.00043 1 -7.12500 62.37500 0.00040 0.28436 13
-0.01042 -0.96584 0.00090 1 0.37500 -53.42500 0.00090 0.53641 -13
-0.09591 0.75251 0.00085 1 -0.60000 -53.30000 0.00085 0.54050 -13
-0.13975 0.61831 0.00077 1 0.90000 -52.95000 0.00077 0.55040 -13
0.48127 -0.95660 0.00075 1 -0.22500 -53.90000 0.00071 0.56313 -13
0.24972 0.49766 0.00017 1 0.12500 -53.92500 0.00017 0.56512 -13
-2.06602 0.78146 0.00016 1 -2.45000 56.12500 0.00009 0.30399 13
-0.46508 -0.32655 0.00071 1 -0.07500 -48.70000 0.00065 0.36529 13
0.04664 0.09759 0.00061 1 -1.15000 -49.35000 0.00061 0.37174 13
-0.03512 -0.35231 0.00020 1 -0.95000 -52.60000 0.00019 0.38979 13
3.16568 1.46168 0.00034 1 -3.55000 49.27500 0.00017 0.25909 -13
0.64711 0.48023 0.00057 1 1.42500 -54.27500 0.00049 0.34188 -13
-0.34864 -0.57063 0.00052 1 0.77500 -50.97500 0.00050 0.36849 -13
-2.01722 -1.44820 0.00061 1 -5.62500 53.85000 0.00040 0.27252 -13
-1.18777 -1.23961 0.00022 1 -6.00000 -62.90000 0.00018 0.35783 -13
3.37297 -2.02895 0.00019 1 -3.37500 4.07500 0.00011 0.59992 -13
0.70466 -1.65387 0.00012 1 -3.72500 1.40000 0.00012 0.63310 -13
1.40052 -0.52348 0.00065 1 4.20000 64.42500 0.00041 0.52803 13
-0.20383 -1.32425 0.00016 1 -7.95000 -56.27500 0.00016 0.26467 -13
-0.67885 0.05423 0.00036 1 -3.90000 -47.65000 0.00030 0.46062 13
0.19031 -0.55481 0.00018 1 -4.47500 -47.92500 0.00018 0.46942 13
-0.12172 0.15289 0.00055 1 -1.00000 -51.10000 0.00055 0.26085 13
-0.23424 0.20035 0.00024 1 -2.22500 -50.37500 0.00023 0.26897 13
0.33846 0.04464 0.00011 1 -2.55000 -50.92500 0.00011 0.27866 13
-0.08916 -0.12860 0.00105 1 -7.37500 -61.20000 0.00104 0.26164 -13
0.08032 -1.16270 0.00098 1 3.17500 -61.65000 0.00098 0.27604 -13
0.61885 -0.90577 0.00040 1 1.90000 55.07500 0.00036 0.26170 -13
-0.02330 0.04593 0.00018 1 1.97500 55.07500 0.00018 0.26239 -13
0.46482 -0.13746 0.00006 1 -8.22500 27.52500 0.00006 0.33462 -13
-0.12064 -0.27496 0.00067 1 -3.82500 55.77500 0.00067 0.98439 13
-0.39682 0.55310 0.00062 1 -5.05000 55.90000 0.00058 0.99132 13
-1.79298 -2.63081 0.00017 1 -5.25000 55.95000 0.00014 0.99227 13
0.20266 -0.23990 0.00089 1 -5.82500 62.80000 0.00088 0.27283 13
-0.45205 0.12762 0.00077 1 -4.62500 62.30000 0.00070 0.27920 13
0.33695 -0.04957 0.00065 1 -5.90000 60.92500 0.00061 0.28996 13
0.57346 -1.02783 0.00060 1 -1.17500 25.07500 0.00055 0.25812 -13
-1.88109 4.36933 0.00051 1 -1.70000 25.32500 0.00047 0.26074 -13
0.86276 -4.75648 0.00026 1 -2.35000 24.62500 0.00026 0.26832 -13
0.86152 -1.51951 0.00074 1 0.70000 -7.30000 0.00067 2.01528 13
1.35523 2.48359 0.00053 1 1.00000 -7.40000 0.00048 2.01704 13
0.40566 -1.19821 0.00032 1 0.42500 -4.60000 0.00031 2.11191 13
0.36310 -0.07952 0.00062 1 2.80000 37.27500 0.00059 0.56327 13
0.07510 0.02087 0.00055 1 1.72500 37.75000 0.00055 0.57112 13
-0.66363 -8.15761 0.00037 1 -0.07500 13.02500 0.00037 0.47746 13
-0.07471 -1.63636 0.00040 1 -2.72500 -47.92500 0.00040 0.36333 -13
1.68597 -0.52289 0.00047 1 0.40000 41.70000 0.00026 1.12321 -13
-0.47257 0.54913 0.00033 1 -0.05000 42.22500 0.00030 1.12733 -13
-0.01026 -1.16320 0.00059 1 -2.45000 60.00000 0.00059 0.28908 -13
0.20319 -0.04687 0.00018 1 -3.90000 -26.35000 0.00018 0.42665 -13
4.58068 1.62276 0.00045 1 -1.87500 -44.40000 0.00017 0.43912 -13
0.67686 -0.08933 0.00077 1 -7.17500 -16.65000 0.00064 0.59750 -13
-0.26452 -0.09469 0.00015 1 -7.50000 -18.12500 0.00014 0.61163 -13
3.82765 -2.00331 0.00045 1 2.15000 -19.35000 0.00023 0.26372 -13
3.42665 -0.05760 0.00047 1 1.40000 -21.12500 0.00013 0.27191 -13
-3.34373 6.22130 0.00009 1 4.07500 -40.35000 0.00008 1.01192 -13
-2.34079 1.49475 0.00016 1 4.35000 -31.17500 0.00010 1.07816 -13
-0.17124 -1.81985 0.00035 1 -6.75000 -21.32500 0.00035 0.26376 13
-0.45298 2.99937 0.00014 1 -6.70000 -21.30000 0.00014 0.26432 13
-0.99262 -0.65324 0.00065 1 -7.55000 54.00000 0.00050 0.26484 -13
-0.09530 -1.34354 0.00041 1 -6.60000 58.07500 0.00041 0.32726 13
0.99811 -0.00334 0.00019 1 -6.52500 58.10000 0.00014 0.32833 13
-0.01458 0.02678 0.00123 1 -0.22500 60.57500 0.00123 0.26749 13
-0.71748 0.40269 0.00108 1 0.75000 58.17500 0.00090 0.27993 13
3.23721 -6.03457 0.00042 1 -0.32500 55.60000 0.00038 0.30737 13
0.14417 -0.80650 0.00084 1 -1.05000 55.95000 0.00083 0.32633 13
-2.37788 2.56541 0.00024 1 -0.30000 57.35000 0.00018 0.35230 13
-0.58589 -0.34710 0.00091 1 -0.62500 -59.85000 0.00080 0.25777 -13
0.43798 0.67156 0.00089 1 -2.05000 -60.70000 0.00084 0.26537 -13
-0.97189 0.63755 0.00051 1 -1.07500 -62.17500 0.00040 0.27493 -13
-1.22531 0.68632 0.00020 1 -1.45000 -54.05000 0.00014 0.39118 -13
-0.13222 0.56357 0.00078 1 4.05000 64.85000 0.00078 0.38724 13
0.18985 -0.34074 0.00081 1 2.60000 64.07500 0.00079 0.39784 13
0.43024 0.72961 0.00062 1 3.67500 64.67500 0.00059 0.40387 13
0.27801 -0.78675 0.00075 1 -1.37500 -59.12500 0.00074 0.26294 13
-0.23299 -0.12476 0.00054 1 -0.22500 -59.70000 0.00053 0.27192 13
0.51917 0.86439 0.00044 1 -1.12500 -60.07500 0.00040 0.27787 13
-1.36879 0.20750 0.00080 1 3.20000 63.65000 0.00048 0.25796 13
0.80564 -0.04890 0.00073 1 2.32500 61.45000 0.00057 0.26939 13
-0.10125 0.49634 0.00053 1 2.57500 61.37500 0.00052 0.27109 13
-0.23834 -0.37719 0.00047 1 1.67500 61.10000 0.00045 0.27966 13
-3.26768 -1.72349 0.00094 1 -3.67500 21.25000 0.00049 0.28080 13
-0.10070 -1.59821 0.00023 1 -3.35000 22.17500 0.00023 0.28874 13
0.15892 -0.13654 0.00006 1 -2.57500 41.95000 0.00006 0.43817 13
1.10993 -2.41754 0.00064 1 -1.65000 -2.67500 0.00059 0.31041 -13
-0.14722 -0.59219 0.00074 1 3.20000 -55.55000 0.00074 0.25795 13
-0.31789 -0.20435 0.00049 1 4.32500 -55.55000 0.00047 0.26418 13
-0.27734 0.41071 0.00050 1 3.45000 -55.50000 0.00049 0.26926 13
0.96074 3.44236 0.00041 1 -2.22500 49.17500 0.00040 0.28834 13
-0.36684 -0.13258 0.00028 1 -2.75000 49.72500 0.00026 0.31195 13
0.51449 -0.14014 0.00072 1 0.40000 57.10000 0.00064 0.25719 -13
-0.55771 -0.23851 0.00067 1 -0.77500 58.00000 0.00059 0.26565 -13
3.97755 -1.76430 0.00016 1 -1.67500 -8.12500 0.00007 0.48387 13
-0.53662 0.39086 0.00099 1 -7.95000 -58.62500 0.00089 0.40752 13
-1.23954 0.11812 0.00089 1 -8.02500 -61.20000 0.00056 0.42919 13
-1.71923 0.13492 0.00105 1 -2.45000 -60.10000 0.00053 0.26150 -13
-6.06194 5.65827 0.00019 1 -0.75000 -59.77500 0.00013 0.27436 -13
-1.10497 -0.45636 0.00017 1 -0.72500 -59.80000 0.00012 0.27494 -13
0.55271 -1.20130 0.00016 1 -3.17500 -42.20000 0.00015 0.41182 13
-1.39858 -1.00707 0.00055 1 2.07500 -38.02500 0.00039 0.25822 13
2.88971 -6.04777 0.00021 1 -3.00000 33.05000 0.00019 0.34520 13
-0.44537 5.57648 0.00021 1 -3.22500 33.05000 0.00021 0.34709 13
0.03001 0.18927 0.00020 1 4.10000 -58.80000 0.00020 0.27499 13
7.15990 3.23912 0.00032 1 4.30000 -56.57500 0.00014 0.28710 13
-0.29029 -0.13515 0.00018 1 3.75000 -56.25000 0.00017 0.29527 13
0.01298 -0.06677 0.00017 1 -3.37500 -6.35000 0.00017 0.35707 13
-0.25442 1.23541 0.00011 1 -2.27500 45.95000 0.00011 0.26078 13
0.79738 0.02620 0.00059 1 -5.37500 64.20000 0.00046 0.26135 13
-1.12147 0.87147 0.00064 1 -6.15000 64.92500 0.00049 0.26635 13
0.30697 -0.25277 0.00095 1 -6.92500 -60.52500 0.00091 0.25897 -13
-0.02430 -0.12898 0.00085 1 0.82500 -64.55000 0.00085 0.81214 13
0.10778 -0.14155 0.00083 1 -0.75000 -64.97500 0.00083 0.82211 13
-0.14845 -0.82799 0.00065 1 0.30000 -63.52500 0.00065 0.83533 13
-0.43618 0.18235 0.00064 1 -0.85000 -63.15000 0.00059 0.84148 13
-0.95312 -0.91975 0.00050 1 0.27500 -63.67500 0.00041 0.84987 13
